Date,"Gage height, feet (Mean) USGS 02296750 PEACE RIVER AT SR 70 AT ARCADIA, FL","Discharge, cubic feet per second (Mean) USGS 02298202 SHELL CREEK NEAR PUNTA GORDA FL","Gage height, feet (Mean) USGS 02298202 SHELL CREEK NEAR PUNTA GORDA FL","Discharge, cubic feet per second (Mean) USGS 02297310 HORSE CREEK AT SR 72 NEAR ARCADIA, FL","Gage height, feet (Mean) USGS 02297310 HORSE CREEK AT SR 72 NEAR ARCADIA, FL","Discharge, cubic feet per second (Mean) USGS 02298123 PRAIRIE CREEK NEAR FORT OGDEN FL","Gage height, feet (Mean) USGS 02298123 PRAIRIE CREEK NEAR FORT OGDEN FL","Discharge, cubic feet per second (Mean) USGS 02297100 JOSHUA CREEK AT NOCATEE FL","Gage height, feet (Mean) USGS 02297100 JOSHUA CREEK AT NOCATEE FL","Discharge, cubic feet per second (Mean) USGS 02296500 CHARLIE CREEK NEAR GARDNER FL","Gage height, feet (Mean) USGS 02296500 CHARLIE CREEK NEAR GARDNER FL","Discharge, cubic feet per second (Mean) USGS 02295637 PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL","Gage height, feet (Mean) USGS 02295637 PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL","Discharge, cubic feet per second (Mean) USGS 02295420 PAYNE CREEK NEAR BOWLING GREEN FL","Gage height, feet (Mean) USGS 02295420 PAYNE CREEK NEAR BOWLING GREEN FL","Discharge, cubic feet per second (Mean) USGS 02295013 BOWLEGS CREEK NEAR FORT MEADE FL","Gage height, feet (Mean) USGS 02295013 BOWLEGS CREEK NEAR FORT MEADE FL","Discharge, cubic feet per second (Mean) USGS 02294898 PEACE RIVER AT FORT MEADE FL","Gage height, feet (Mean) USGS 02294898 PEACE RIVER AT FORT MEADE FL","Gage height, feet (Mean) USGS 02294781 PEACE RIVER NEAR HOMELAND FL","Discharge, cubic feet per second (Mean) USGS 02294650 PEACE RIVER AT SR 60 AT BARTOW, FL","Gage height, feet (Mean) USGS 02294650 PEACE RIVER AT SR 60 AT BARTOW, FL","Gage height, feet (Mean) USGS 02293987 PEACE CREEK DRAINAGE CANAL NEAR WAHNETA FL","Discharge, cubic feet per second (Mean) USGS 02293987 PEACE CREEK DRAINAGE CANAL NEAR WAHNETA FL"
3/30/2010,2.414016,32.847488,1.908048,21.1243328,3.188208,192.024,0.248072158,262.128,3.608832,28.883136,3.163824,41.342528,3.496056,9.344544,1.947672,2.6334624,1.92024,6.8526656,22.58568,25.904952,8.2401888,1.926336,12.213336,6.088112
3/31/2010,2.609088,28.3168,1.865376,19.5102752,3.1242,210.312,0.256453931,205.74,3.328416,28.2601664,3.136392,33.130656,3.18516,8.070288,1.792224,2.29082912,1.865376,7.1358336,22.613112,25.96896,9.1746432,1.956816,12.140184,5.521776
4/1/2010,2.57556,25.201952,1.834896,15.3193888,2.825496,188.976,0.247364238,146.9136,2.965704,26.8443264,3.075432,27.0142272,2.923032,6.9659328,1.655064,2.05013632,1.822704,7.7588032,22.66188,26.032968,9.2312768,1.959864,12.076176,5.0403904
4/2/2010,2.410968,19.9067104,1.786128,12.9124608,2.624328,147.828,0.22663634,116.1288,2.734056,25.5417536,3.014472,23.1065088,2.7432,6.088112,1.542288,1.80094848,1.76784,8.636624,22.725888,26.081736,8.6932576,1.941576,12.018264,4.5873216
4/3/2010,2.212848,18.2360192,1.770888,11.9496896,2.52984,117.348,0.20359496,90.8304,2.517648,23.7011616,2.913888,20.7845312,2.627376,5.2952416,1.444752,1.60839424,1.719072,9.5144448,22.786848,26.09088,7.9003872,1.914144,11.960352,4.1342528
4/4/2010,2.020824,15.1211712,1.740408,10.7887008,2.417064,94.488,0.18168342,72.8472,2.34696,20.9261152,2.752344,19.3403744,2.554224,4.6439552,1.365504,1.4583152,1.679448,9.9391968,22.808184,26.072592,6.9659328,1.87452,11.893296,3.6528672
4/5/2010,1.84404,12.6292928,1.716024,9.2595936,2.252472,74.676,0.167609971,56.6928,2.176272,17.6696832,2.54508,18.1793856,2.493264,4.0209856,1.301496,1.3025728,1.636776,9.627712,22.7838,26.032968,5.8615776,1.825752,11.82624,3.1431648
4/6/2010,1.679448,10.7320672,1.694688,7.7021696,2.075688,59.436,0.152531275,46.0248,2.048256,14.4698848,2.322576,16.9051296,2.42316,3.4546496,1.246632,1.13833536,1.58496,8.8631584,22.719792,25.978104,4.7289056,1.76784,11.771376,2.58532384
4/7/2010,1.527048,9.0896928,1.6764,6.3995968,1.901952,47.244,0.139884992,37.7952,1.938528,11.5815712,2.100072,15.1778048,2.328672,3.0015808,1.207008,0.991088,1.533144,7.8437536,22.619208,25.904952,3.7095008,1.694688,11.728704,2.16340352
4/8/2010,1.383792,8.0986048,1.664208,5.4934592,1.761744,41.148,0.132239456,32.9184,1.871472,9.20296,1.892808,13.733648,2.246376,2.71274944,1.176528,0.86083072,1.481328,6.512864,22.485096,25.807416,3.1431648,1.636776,11.701272,1.90005728
4/9/2010,1.26492,6.9659328,1.648968,4.8421728,1.655064,38.1,0.127991936,28.55976,1.807464,7.2774176,1.716024,11.9496896,2.136648,2.51453184,1.15824,0.74473184,1.43256,5.1253408,22.332696,25.712928,2.74956128,1.58496,11.679936,1.69334464
4/10/2010,1.152144,6.3429632,1.639824,4.3324704,1.563624,34.1376,0.122611744,25.4508,1.758696,5.7483104,1.56972,10.2506816,2.02692,2.29082912,1.139952,0.63995968,1.383792,4.105936,22.207728,25.630632,2.47205664,1.53924,11.655552,1.49795872
4/11/2010,1.048512,6.2013792,1.639824,3.7944512,1.469136,32.3088,0.120063232,23.59152,1.728216,4.6439552,1.4478,9.0047424,1.941576,2.03031456,1.115568,0.5521776,1.34112,3.3696992,22.11324,25.55748,2.20021536,1.487424,11.634216,1.32522624
4/12/2010,0.969264,6.4279136,1.642872,3.5679168,1.426464,34.7472,0.123744416,25.57272,1.770888,3.9077184,1.35636,8.0419712,1.871472,1.79245344,1.091184,0.47572224,1.298448,2.8599968,22.040088,25.493472,1.97651264,1.438656,11.615928,1.19496896
4/13/2010,0.902208,5.6916768,1.633728,3.114848,1.335024,32.004,0.119780064,22.64664,1.72212,3.3413824,1.283208,7.2774176,1.81356,1.7131664,1.085088,0.40209856,1.252728,2.4352448,21.973032,25.432512,1.77546336,1.392936,11.600688,1.0901968
4/14/2010,0.850392,4.3607872,1.612392,2.72973952,1.258824,27.61488,0.112984032,19.53768,1.664208,2.8883136,1.2192,6.796032,1.776984,1.68768128,1.08204,0.3398016,1.213104,2.06995808,21.912072,25.377648,1.6140576,1.353312,11.585448,0.98259296
4/15/2010,0.810768,2.77787808,1.588008,2.42958144,1.194816,24.10968,0.107320672,17.3736,1.621536,2.53152192,1.161288,6.1447456,1.72212,1.66785952,1.078992,0.28599968,1.176528,1.77263168,21.860256,25.325832,1.4441568,1.31064,11.576304,0.920296
4/16/2010,0.768096,1.76696832,1.572768,2.15490848,1.133856,21.67128,0.103073152,16.12392,1.594104,2.23136384,1.11252,5.804944,1.694688,1.65086944,1.078992,0.252869024,1.152144,1.53760224,21.814536,25.28316,1.36770144,1.289304,11.570208,0.8778208
4/17/2010,0.737616,1.13833536,1.557528,1.90288896,1.072896,19.90344,0.099958304,15.17904,1.572768,1.982176,1.0668,5.7766272,1.69164,1.61972096,1.075944,0.226817568,1.133856,1.36770144,21.781008,25.25268,1.26859264,1.261872,11.558016,0.80986048
4/18/2010,0.728472,1.00807808,1.55448,1.71599808,1.027176,20.4216,0.100807808,15.02664,1.56972,1.84625536,1.045464,5.6350432,1.679448,1.65936448,1.078992,0.221437376,1.130808,1.27991936,21.76272,25.231344,1.19780064,1.243584,11.55192,0.78720704
4/19/2010,0.734568,1.31389952,1.563624,1.72449312,1.030224,25.72512,0.110152352,18.56232,1.64592,1.93686912,1.063752,5.9182112,1.703832,1.8264336,1.094232,0.254568032,1.164336,1.29690944,21.765768,25.225248,1.25443424,1.258824,11.564112,0.84667232
4/20/2010,0.758952,1.20912736,1.563624,1.57441408,0.9906,33.528,0.121479072,18.80616,1.652016,1.96235424,1.0668,5.5784096,1.673352,1.63671104,1.075944,0.246922496,1.161288,1.35354304,21.77796,25.243536,1.3875232,1.2954,11.570208,0.89481088
4/21/2010,0.737616,1.21195904,1.563624,1.46397856,0.963168,39.0144,0.129407776,18.37944,1.642872,1.8972256,1.054608,5.521776,1.670304,1.4724736,1.057656,0.232480928,1.152144,1.42150336,21.7932,25.277064,1.61688928,1.353312,11.570208,0.88631584
4/22/2010,0.722376,1.02506816,1.560576,1.31956288,0.923544,36.2712,0.125726592,17.03832,1.612392,2.08977984,1.094232,5.238608,1.64592,1.4299984,1.054608,0.197651264,1.121664,1.58007744,21.82368,25.292304,1.35354304,1.286256,11.545824,0.74756352
4/23/2010,0.713232,0.56350432,1.548384,1.12700864,0.86868,30.05328,0.116665216,15.27048,1.575816,2.1096016,1.09728,5.0120736,1.624584,1.4016816,1.05156,0.16848496,1.094232,1.42716672,21.7932,25.246584,1.1751472,1.23444,11.533632,0.6796032
4/24/2010,0.688848,0.13875232,1.533144,0.98542464,0.826008,24.47544,0.107887008,13.8684,1.542288,1.982176,1.072896,4.6439552,1.591056,1.35071136,1.045464,0.14583152,1.072896,1.20629568,21.74748,25.200864,1.1185136,1.2192,11.53668,0.69659328
4/25/2010,0.667512,0,1.517904,0.86932576,0.79248,21.1836,0.102223648,13.2588,1.527048,1.84625536,1.045464,4.24752,1.551432,1.33372128,1.042416,0.127991936,1.054608,1.0760384,21.720048,25.182576,1.12134528,1.2192,11.530584,0.6654448
4/26/2010,0.725424,1.9538592,1.566672,1.71599808,1.018032,38.1,0.12600976,41.7576,1.978152,2.29082912,1.12776,5.9748448,1.70688,2.01332448,1.11252,0.45023712,1.316736,2.7750464,22.018752,25.423368,2.44373984,1.527048,11.814048,3.0015808
4/27/2010,0.86868,4.5590048,1.624584,2.70708608,1.24968,85.344,0.178679008,49.3776,2.115312,3.2847488,1.2954,8.3251392,1.895856,2.08411648,1.118616,0.3822768,1.283208,3.7095008,22.15896,25.548336,3.4829664,1.6764,11.850624,3.398016
4/28/2010,0.926592,4.389104,1.624584,2.62779904,1.231392,89.916,0.182926528,33.8328,1.901952,3.0298976,1.255776,7.7021696,1.850136,1.96235424,1.109472,0.29166304,1.2192,3.822768,22.1742,25.600152,3.6245504,1.688592,11.79576,2.973264
4/29/2010,0.874776,2.9166304,1.603248,2.06146304,1.103376,74.676,0.169334464,25.69464,1.770888,2.77221472,1.213104,7.4473184,1.831848,1.82360192,1.094232,0.243807648,1.182624,3.9360352,22.186392,25.630632,3.3413824,1.66116,11.756136,2.61647232
4/30/2010,0.8382,1.49229536,1.575816,1.76413664,1.030224,56.9976,0.151778048,21.51888,1.694688,2.53152192,1.17348,7.1358336,1.810512,1.6565328,1.078992,0.207278976,1.152144,4.0209856,22.198584,25.636728,3.0582144,1.627632,11.71956,2.29932416
5/1/2010,0.810768,0.40209856,1.548384,1.69051296,1.008888,45.72,0.139318656,18.92808,1.642872,2.23136384,1.118616,6.8243488,1.78308,1.52627552,1.063752,0.177829504,1.124712,3.9360352,22.186392,25.61844,2.76938304,1.588008,11.686032,1.99067104
5/2/2010,0.77724,0.09344544,1.527048,1.58007744,0.978408,38.1,0.129407776,17.00784,1.603248,1.911384,1.057656,6.37128,1.749552,1.43283008,1.054608,0.149795872,1.09728,3.6528672,22.152864,25.581864,2.50320512,1.545336,11.655552,1.70750304
5/3/2010,0.737616,0,1.50876,1.44982016,0.94488,30.7848,0.119780064,15.17904,1.563624,1.62255264,0.996696,5.8615776,1.703832,1.35637472,1.045464,0.127991936,1.072896,3.2847488,22.098,25.527,2.23985888,1.496568,11.62812,1.47813696
5/4/2010,0.697992,0,1.496568,1.32239456,0.905256,25.6032,0.11185136,13.68552,1.527048,1.38185984,0.938784,5.6067264,1.682496,1.29974112,1.039368,0.110718688,1.05156,2.8599968,22.040088,25.46604,1.97368096,1.438656,11.606784,1.30823616
5/5/2010,0.667512,0,1.481328,1.19213728,0.86868,20.7264,0.10195747,12.77112,1.505712,1.17797888,0.886968,5.0403904,1.63068,1.26859264,1.03632,0.098259296,1.03632,2.45789824,21.97608,25.402032,1.77263168,1.392936,11.591544,1.1893056
5/6/2010,0.633984,0,1.46304,1.09302848,0.8382,17.6784,0.096928406,11.94816,1.484376,1.0194048,0.844296,4.672272,1.597152,1.24027584,1.033272,0.089764256,1.024128,2.10676992,21.918168,25.341072,1.42150336,1.304544,11.576304,1.08170176
5/7/2010,0.603504,0,1.466088,0.98542464,0.801624,16.79448,0.096843456,11.24712,1.466088,0.89764256,0.804672,4.3607872,1.56972,1.2317808,1.030224,0.084384064,1.018032,1.71882976,21.851112,25.264872,1.26292928,1.261872,11.564112,1.0052464
5/8/2010,0.57912,0,1.472184,0.91463264,0.77724,16.12392,0.095427616,10.63752,1.450848,0.79853376,0.774192,4.2758368,1.560576,1.12984032,1.018032,0.079003872,1.008888,1.37619648,21.784056,25.203912,1.15815712,1.231392,11.55192,0.92595936
5/9/2010,0.566928,0,1.475232,0.8919792,0.768096,14.66088,0.092312768,10.39368,1.441704,0.70792,0.743712,3.5396,1.484376,0.80136544,0.97536,0.073340512,1.002792,1.15249376,21.735288,25.158192,1.05904832,1.200912,11.539728,0.85516736
5/10/2010,0.527304,0,1.475232,0.83251392,0.749808,13.47216,0.089764256,9.7536,1.426464,0.64279136,0.719328,2.973264,1.420368,0.61447456,0.947928,0.06796032,0.993648,0.96843456,21.695664,25.118568,0.95993952,1.170432,11.527536,0.78720704
5/11/2010,0.48768,0,1.475232,0.74756352,0.71628,11.85672,0.086083072,9.2964,1.411224,0.57199936,0.688848,2.8599968,1.408176,0.51536576,0.92964,0.0637128,0.987552,0.8070288,21.652992,25.072848,0.87498912,1.143,11.518392,0.73057344
5/12/2010,0.466344,0,1.49352,0.6654448,0.6858,11.30808,0.0849504,8.93064,1.40208,0.50687072,0.661416,2.69859104,1.38684,0.45023712,0.917448,0.060314784,0.984504,0.6654448,21.616416,25.036272,0.81552384,1.121664,11.509248,0.67677152
5/13/2010,0.4572,0,1.502664,0.60314784,0.661416,10.42416,0.082685056,8.65632,1.392936,0.46439552,0.643128,2.42958144,1.353312,0.40493024,0.908304,0.057199936,0.981456,0.54085088,21.582888,24.999696,0.77588032,1.106424,11.497056,0.62863296
5/14/2010,0.438912,0,1.511808,0.55500928,0.643128,9.69264,0.08070288,8.2296,1.380744,0.42192032,0.621792,2.20021536,1.32588,0.37378176,0.89916,0.054368256,0.978408,0.43041536,21.54936,24.969216,0.74473184,1.094232,11.487912,0.57766272
5/15/2010,0.420624,0,1.517904,0.5097024,0.621792,8.9916,0.079003872,8.0772,1.374648,0.38794016,0.603504,2.36162112,1.347216,0.34546496,0.893064,0.052669248,0.97536,0.35112832,21.521928,24.944832,0.70508832,1.078992,11.466576,0.48704896
5/16/2010,0.423672,0,1.530096,0.48704896,0.6096,10.88136,0.08353456,8.26008,1.380744,0.37661344,0.597408,2.03031456,1.304544,0.33413824,0.890016,0.05238608,0.972312,0.277221472,21.497544,24.9174,0.78437536,1.100328,11.44524,0.39926688
5/17/2010,0.4572,0.10194048,1.545336,0.58332608,0.643128,11.91768,0.08636624,13.92936,1.530096,0.48988064,0.643128,2.28516576,1.335024,0.3964352,0.905256,0.056350432,0.981456,0.3114848,21.506688,24.984456,1.07320672,1.194816,11.478768,0.5380192
5/18/2010,0.560832,0.49271232,1.563624,0.64562304,0.667512,14.35608,0.091746432,17.76984,1.618488,2.336136,1.115568,2.9449472,1.420368,0.50403904,0.926592,0.065694976,0.999744,0.9061376,21.677376,25.118568,1.132672,1.222248,11.5062,0.66827648
5/19/2010,0.71628,0.8778208,1.575816,1.00807808,0.780288,18.65376,0.10052464,14.26464,1.542288,1.93686912,1.042416,2.83168,1.408176,0.46156384,0.917448,0.059748448,0.9906,1.12134528,21.729192,25.127712,1.0335632,1.194816,11.512296,0.69942496
5/20/2010,0.62484,1.27142432,1.58496,1.0901968,0.804672,18.37944,0.099958304,12.83208,1.505712,1.274256,0.893064,3.0298976,1.429512,0.41908864,0.911352,0.058615776,0.987552,0.99391968,21.698712,25.091136,1.05055328,1.200912,11.527536,0.77588032
5/21/2010,0.560832,1.49512704,1.591056,0.8211872,0.719328,15.33144,0.093728608,11.55192,1.472184,0.9769296,0.810768,3.256432,1.456944,0.3964352,0.905256,0.104205824,1.0668,1.07320672,21.720048,25.078944,1.05055328,1.200912,11.518392,0.73906848
5/22/2010,0.5334,1.26576096,1.58496,0.69092992,0.673608,13.01496,0.088914752,10.42416,1.441704,0.84384064,0.771144,3.1431648,1.441704,0.35679168,0.896112,0.080136544,1.027176,0.8919792,21.677376,25.0698,0.94294944,1.167384,11.5062,0.66827648
5/23/2010,0.509016,1.07320672,1.58496,0.63995968,0.652272,11.64336,0.085516736,9.41832,1.411224,0.71924672,0.728472,2.72690784,1.395984,0.3114848,0.886968,0.067110816,1.002792,0.76738528,21.649944,25.036272,0.84384064,1.130808,11.494008,0.60314784
5/24/2010,0.47244,1.02223648,1.58496,0.61447456,0.643128,10.18032,0.081835552,8.77824,1.392936,0.62863296,0.694944,2.49471008,1.368552,0.27325712,0.874776,0.058898944,0.987552,0.61164288,21.61032,24.999696,0.78437536,1.109472,11.481816,0.54651424
5/25/2010,0.466344,1.02223648,1.58496,0.61447456,0.64008,10.14984,0.081835552,9.144,1.40208,0.566336,0.67056,2.29082912,1.34112,0.260797728,0.871728,0.054651424,0.978408,0.47855392,21.573744,24.969216,0.7503952,1.09728,11.469624,0.49271232
5/26/2010,0.448056,1.38185984,1.591056,0.6229696,0.64008,9.2964,0.079853376,16.09344,1.581912,0.51819744,0.649224,2.07278976,1.313688,0.249471008,0.86868,0.05238608,0.97536,0.39360352,21.54936,24.94788,0.66827648,1.0668,11.457432,0.45023712
5/27/2010,0.420624,1.34221632,1.594104,0.6512864,0.649224,9.4488,0.080136544,14.1732,1.536192,0.47289056,0.627888,1.8972256,1.289304,0.226817568,0.862584,0.050403904,0.969264,0.29166304,21.515832,24.908256,0.62013792,1.045464,11.451336,0.42192032
5/28/2010,0.399288,1.3308896,1.594104,0.66261312,0.652272,9.38784,0.079853376,12.43584,1.49352,0.54651424,0.65532,2.3219776,1.347216,0.30298976,0.880872,0.049837568,0.969264,0.19963344,21.479256,24.874728,0.73340512,1.08204,11.448288,0.4105936
5/29/2010,0.454152,1.3875232,1.594104,0.64562304,0.643128,11.06424,0.084100896,14.05128,1.530096,1.19780064,0.850392,2.8599968,1.411224,1.05338496,1.008888,0.062013792,0.993648,0.186324544,21.476208,24.889968,0.76172192,1.100328,11.46048,0.4672272
5/30/2010,0.591312,1.77263168,1.603248,0.63995968,0.637032,21.9456,0.106188,17.00784,1.597152,2.19172032,1.075944,3.7095008,1.50876,0.71924672,0.963168,0.106754336,1.069848,0.4672272,21.57984,24.944832,0.89481088,1.149096,11.478768,0.5380192
5/31/2010,0.673608,3.6245504,1.636776,0.65694976,0.643128,36.8808,0.12884144,33.528,1.88976,1.8122752,1.002792,4.2758368,1.566672,0.78154368,0.972312,0.08636624,1.039368,0.47005888,21.57984,25.00884,1.2317808,1.24968,11.484864,0.56350432
6/1/2010,0.688848,6.0031616,1.673352,1.23461248,0.816864,42.672,0.137053312,41.4528,2.008632,1.5998992,0.954024,3.0582144,1.438656,0.64845472,0.950976,0.072491008,1.014984,0.81269216,21.674328,25.08504,0.91463264,1.155192,11.494008,0.60597952
6/2/2010,0.603504,6.8243488,1.682496,2.06429472,1.033272,35.6616,0.127708768,35.9664,1.929384,1.17231552,0.850392,2.760888,1.40208,0.8211872,0.978408,0.08353456,1.024128,0.77304864,21.665184,25.033224,0.9061376,1.155192,11.5062,0.67393984
6/3/2010,0.554736,6.512864,1.679448,2.548512,1.139952,34.4424,0.126292928,34.1376,1.880616,0.991088,0.798576,3.398016,1.475232,0.991088,1.002792,0.93728608,1.609344,0.71924672,21.649944,25.014936,1.1043552,1.213104,11.56716,1.03073152
6/4/2010,0.588264,6.6261312,1.682496,3.2847488,1.292352,38.4048,0.131956288,115.5192,2.78892,0.94011776,0.783336,4.1342528,1.55448,1.52627552,1.063752,0.50120736,1.40208,0.75889024,21.659088,25.05456,1.6140576,1.353312,11.625072,1.43566176
6/5/2010,0.612648,6.5411808,1.679448,3.114848,1.255776,35.052,0.127142432,77.4192,2.420112,0.88631584,0.765048,4.389104,1.575816,2.10110656,1.118616,0.3398016,1.2954,1.2459392,21.768816,25.149048,1.72166144,1.380744,11.609832,1.32239456
6/6/2010,0.606552,5.8615776,1.670304,3.7661344,1.380744,31.6992,0.122611744,57.3024,2.206752,0.78437536,0.73152,8.2685056,1.901952,2.75239296,1.182624,0.63146464,1.475232,1.66219616,21.857208,25.19172,1.56591904,1.34112,11.59764,1.22611744
6/7/2010,0.719328,5.1819744,1.66116,4.95544,1.591056,25.57272,0.113550368,39.624,1.9812,0.75322688,0.722376,6.5411808,1.770888,2.09827488,1.124712,0.36528672,1.313688,1.50645376,21.826728,25.185624,1.50645376,1.32588,11.594592,1.203464
6/8/2010,0.704088,4.7572224,1.655064,6.088112,1.773936,21.39696,0.106471168,30.7848,1.850136,0.71924672,0.710184,6.37128,1.755648,1.86324544,1.100328,0.278070976,1.24968,1.52061216,21.829776,25.185624,1.5998992,1.350264,11.570208,1.04488992
6/9/2010,0.667512,4.3324704,1.648968,6.0597952,1.770888,18.04416,0.10052464,24.96312,1.7526,0.65411808,0.6858,5.097024,1.64592,1.38469152,1.05156,0.198500768,1.176528,1.45548352,21.817584,25.185624,1.29690944,1.271016,11.533632,0.8070288
6/10/2010,0.612648,3.822768,1.642872,5.3235584,1.655064,15.81912,0.095993952,21.09216,1.679448,0.58898944,0.658368,4.3324704,1.56972,1.05904832,1.014984,0.163387936,1.139952,1.3025728,21.787104,25.13076,1.07320672,1.207008,11.512296,0.69942496
6/11/2010,0.560832,3.4829664,1.636776,4.389104,1.49352,13.99032,0.092312768,18.288,1.624584,0.52102912,0.630936,3.5962336,1.496568,0.80419712,0.981456,0.147813696,1.124712,1.00241472,21.720048,25.0698,0.98542464,1.179576,11.494008,0.60597952
6/12/2010,0.512064,3.2281152,1.633728,3.4829664,1.32588,12.67968,0.089481088,16.3068,1.581912,0.46156384,0.603504,3.1714816,1.450848,0.637128,0.957072,0.132805792,1.106424,0.78154368,21.665184,25.030176,0.91180096,1.155192,11.494008,0.60314784
6/13/2010,0.478536,2.973264,1.627632,2.64478912,1.161288,12.31392,0.088914752,14.35608,1.53924,0.42192032,0.585216,3.0015808,1.43256,0.57483104,0.947928,0.122894912,1.094232,0.64845472,21.631656,24.999696,0.80986048,1.118616,11.478768,0.5380192
6/14/2010,0.478536,2.9166304,1.627632,2.03031456,1.024128,12.37488,0.08919792,15.14856,1.55448,0.43607872,0.591312,2.83168,1.411224,0.52952416,0.941832,0.126292928,1.09728,0.53235584,21.598128,24.966168,0.74190016,1.094232,11.466576,0.48704896
6/15/2010,0.47244,3.0865312,1.63068,1.65370112,0.932688,13.47216,0.091746432,24.65832,1.746504,0.40209856,0.576072,2.8883136,1.41732,0.6512864,0.96012,0.131106784,1.103376,0.4105936,21.561552,24.929592,0.68243488,1.069848,11.463528,0.4672272
6/16/2010,0.47244,2.82884832,1.624584,1.7131664,0.947928,12.77112,0.090330592,19.14144,1.642872,0.3822768,0.566928,2.69575936,1.392936,0.48704896,0.935736,0.132239456,1.106424,0.30298976,21.524976,24.896064,0.77021696,1.100328,11.472672,0.5097024
6/17/2010,0.509016,1.71033472,1.603248,1.8547504,0.981456,11.5824,0.085174103,18.16608,1.621536,0.58332608,0.65532,2.76655136,1.40208,1.39884992,1.03632,0.78437536,1.38684,0.54934592,21.59508,24.923496,1.02789984,1.18872,11.573256,1.07037504
6/18/2010,0.496824,2.48621504,1.618488,1.74714656,0.957072,10.9728,0.084166025,16.55064,1.588008,0.5380192,0.637032,6.8243488,1.789176,2.63629408,1.182624,1.1751472,1.682496,0.87215744,21.689568,25.017984,1.26859264,1.261872,11.576304,1.07320672
6/19/2010,0.707136,3.5962336,1.636776,1.53760224,0.902208,11.5824,0.084738024,23.622,1.69164,0.59182112,0.658368,6.229696,1.743456,1.37902816,1.060704,0.44174208,1.365504,1.08736512,21.738336,25.091136,1.24310752,1.255776,11.56716,1.01090976
6/20/2010,0.947928,4.4174208,1.652016,2.55134368,1.124712,17.43456,0.099958304,86.868,2.511552,0.9769296,0.79248,4.7005888,1.609344,0.89481088,1.002792,0.88348416,1.591056,1.29407776,21.784056,25.10028,1.27991936,1.26492,11.554968,0.9344544
6/21/2010,0.902208,5.6067264,1.667256,4.7855392,1.563624,36.8808,0.13167312,144.78,3.044952,5.8898944,1.566672,4.1625696,1.557528,1.19496896,1.042416,0.73906848,1.527048,1.29690944,21.784056,25.121616,1.25160256,1.255776,11.539728,0.85799904
6/22/2010,1.018032,8.8065248,1.709928,4.672272,1.545336,56.9976,0.156308736,125.2728,2.877312,8.8065248,1.856232,4.389104,1.578864,1.25443424,1.048512,1.203464,1.716024,1.39884992,21.805392,25.139904,1.74714656,1.38684,11.649456,1.65370112
6/23/2010,1.048512,10.5338496,1.728216,4.6156384,1.536192,63.3984,0.163104768,85.344,2.49936,8.4384064,1.819656,4.3607872,1.575816,1.43566176,1.069848,0.67110816,1.49352,1.61122592,21.848064,25.20696,1.8122752,1.40208,11.634216,1.50928544
6/24/2010,0.966216,10.3922656,1.728216,4.2192032,1.46304,71.628,0.17131664,65.532,2.30124,8.3251392,1.807464,3.964352,1.533144,0.83817728,0.996696,0.40776192,1.344168,1.84342368,21.890736,25.2222,1.64520608,1.362456,11.61288,1.33655296
6/25/2010,0.920496,9.9958304,1.72212,3.7378176,1.377696,74.9808,0.174431488,55.7784,2.188464,8.5233568,1.825752,3.7095008,1.50876,0.65411808,0.972312,0.30865312,1.274064,1.82926528,21.887688,25.203912,1.47530528,1.316736,11.591544,1.19496896
6/26/2010,0.874776,9.5993952,1.719072,3.4263328,1.316736,69.4944,0.169051296,45.72,2.063496,7.4190016,1.728216,3.7095008,1.50876,0.6088112,0.963168,0.29166304,1.258824,1.76130496,21.875496,25.185624,1.699008,1.374648,11.716512,2.24552224
6/27/2010,0.844296,9.0330592,1.709928,3.1431648,1.26492,61.2648,0.160839424,48.4632,2.093976,6.6261312,1.652016,3.5679168,1.49352,0.55500928,0.954024,0.246639328,1.222248,1.7981168,21.881592,25.213056,2.0104928,1.47828,11.75004,2.57116544
6/28/2010,0.82296,8.070288,1.700784,3.1997984,1.277112,53.6448,0.152627552,64.9224,2.292096,6.2863296,1.621536,3.8794016,1.527048,0.566336,0.957072,0.278070976,1.243584,2.42958144,21.99132,25.286208,2.2370272,1.527048,11.753088,2.5909872
6/29/2010,0.841248,7.3057344,1.69164,3.0865312,1.252728,52.1208,0.150928544,54.5592,2.173224,6.512864,1.639824,4.105936,1.548384,0.61730624,0.966216,0.45873216,1.377696,2.68160096,22.030944,25.331928,2.43807648,1.533144,11.753088,2.59381888
6/30/2010,0.841248,7.4473184,1.69164,3.5679168,1.338072,59.436,0.158857248,50.292,2.121408,6.0031616,1.588008,4.389104,1.575816,1.12417696,1.039368,0.90047424,1.514856,2.973264,22.070568,25.362408,2.40409632,1.527048,11.707368,2.18322528
