Date,Average of pres0,Average of pres1,Average of pres2,Average of pres3,Average of pres4,Average of pres5,Average of pres6,Average of pres7,Average of pres8,Average of pres9,Average of pres10,Average of pres11,Average of pres12,Average of pres13,Average of pres14,Average of pres15,Average of pres16,Average of pres17,Average of pres18,Average of pres19,Average of pres20,Average of pres21,Average of pres22,Average of pres23,Average of pres24,Average of pres25,Average of pres26,Average of pres27,Average of pres28,Average of pres29,Average of pres30,Average of pres31,Average of pres32,Average of pres33,Average of pres34,Average of pres35
8/27/2015,101406.1273,101399.6953,101375.9188,101340.3684,101398.352,101393.2004,101364.4313,101314.1914,101395.1188,101392.4949,101386.8313,101352.7516,101389.8711,101363.6313,101334.0641,101326.2875,101356.9117,101316.7195,101292.0484,101280.0793,101293.5195,101272.0477,101192.943,101190.5746,101192.3992,101163.2469,101148.0797,101139.4719,101192.2719,101051.6945,101014.575,101044.1438,101217.8078,101053.8402,100980.0477,100969.9996
8/28/2015,101524.0011,101532.5644,101520.7999,101492.5789,101513.9126,101530.5517,101519.3378,101471.215,101514.8568,101531.0703,101540.8229,101510.6213,101520.0376,101507.6648,101487.7946,101484.5026,101487.8545,101457.2567,101440.952,101438.4847,101420.0458,101405.234,101335.9624,101344.0677,101318.8039,101292.0759,101285.128,101285.372,101319.4747,101180.1674,101146.827,101183.8248,101346.7507,101183.2764,101113.2109,101112.4185
8/29/2015,101663.5211,101658.0824,101638.7227,101612.5773,101664.8336,101659.9066,101634.2102,101592.9945,101666.7543,101667.4898,101667.9387,101640.066,101662.4664,101643.3297,101622.9137,101619.459,101637.9531,101602.7223,101583.1383,101573.057,101588.6414,101568.8977,101490.0492,101486.657,101499.4895,101470.2746,101455.2973,101448.9621,101505.0586,101364.6418,101329.7301,101364.45,101535.8102,101372.1934,101299.2973,101295.6176
8/30/2015,101554.0031,101547.091,101527.2504,101500.5313,101558.6102,101552.2109,101523.0906,101478.5789,101559.7309,101556.3715,101551.4117,101520.3719,101554.9313,101530.1629,101502.9637,101496.8191,101522.7387,101483.4758,101460.4988,101450.0988,101466.6746,101438.8352,101361.1395,101361.4598,101377.9715,101339.4105,101326.1316,101321.1395,101386.5789,101241.8746,101205.6512,101237.5555,101416.1793,101253.3941,101185.0746,101178.3234
8/31/2015,101603.9831,101612.3022,101600.7159,101571.8808,101593.7422,101610.5522,101597.4819,101546.0452,101590.4745,101604.69,101611.8647,101578.8207,101591.3174,101575.9572,101553.3894,101548.942,101562.6188,101530.3491,101510.6431,101502.5933,101503.435,101487.7044,101411.9827,101412.1854,101408.715,101381.1957,101367.8569,101360.8162,101411.1402,101271.5868,101235.544,101265.8265,101439.604,101275.2582,101201.8273,101193.9116
9/1/2015,101784.16,101784.3285,101767.2704,101737.6912,101772.1681,101776.6478,101753.7198,101704.3003,101763.0968,101766.0455,101763.0686,101730.2615,101754.8607,101730.4008,101700.516,101694.2829,101713.7052,101676.4457,101654.1855,101647.1179,101640.4113,101621.2952,101547.9732,101552.8142,101533.7809,101506.2337,101495.9939,101491.0961,101534.1722,101394.3743,101358.5051,101388.3339,101560.7459,101395.6532,101320.216,101310.6994
9/2/2015,101783.7614,101779.1364,101759.2095,101729.9723,101776.256,101772.4165,101742.685,101694.3942,101764.1545,101759.9947,101752.169,101718.8022,101748.445,101719.7617,101688.9833,101682.7873,101712.9258,101673.5373,101648.576,101635.2237,101649.8271,101633.3327,101552.4023,101546.9339,101545.2741,101523.2248,101505.8853,101493.9293,101542.8015,101405.9009,101368.6058,101395.9506,101569.2163,101404.968,101331.6307,101323.2521
9/3/2015,101545.4634,101543.4563,101523.7315,101490.7731,101538.5391,101539.5866,101515.8775,101465.9574,101533.5064,101536.7358,101536.8519,101504.2418,101526.0302,101505.6381,101481.9293,101476.4599,101490.9464,101455.9499,101437.3033,101431.7468,101427.354,101407.892,101335.6012,101337.9293,101327.8349,101297.9581,101283.1509,101271.0774,101327.2816,101186.8594,101146.8885,101166.3796,101352.1829,101186.1328,101108.9545,101089.0565
9/4/2015,101479.0503,101465.503,101438.0191,101400.5443,101479.4063,101466.5703,101428.5612,101373.3433,101472.6858,101460.5265,101445.6975,101407.194,101460.2413,101425.398,101388.5985,101377.2904,101420.3481,101376.615,101347.2109,101331.5299,101356.349,101330.0369,101247.5829,101242.1098,101255.7261,101218.286,101198.2331,101185.0052,101247.4414,101101.5217,101059.9922,101084.5273,101262.4818,101096.9709,101022.1267,101010.9266
9/5/2015,101539.1722,101536.2642,101508.424,101460.5394,101534.6342,101530.9698,101499.8999,101436.3359,101533.7631,101530.6491,101523.4347,101478.9549,101531.3189,101503.3335,101470.8082,101456.2646,101496.147,101452.7152,101426.679,101415.1584,101427.7543,101400.7873,101323.0277,101323.3473,101325.5874,101291.7543,101276.9183,101266.6488,101329.0199,101186.3285,101147.2013,101170.2127,101355.7255,101191.478,101117.7908,101102.5181
9/6/2015,101522.6137,101525.175,101510.9664,101484.1184,101512.3742,101520.5023,101502.2305,101454.1988,101506.2625,101514.7105,101517.6227,101485.2066,101501.4305,101482.8059,101459.3176,101455.0309,101471.3191,101436.5992,101416.6613,101408.5668,101413.302,101394.4867,101318.2629,101319.0313,101319.766,101291.8949,101279.8309,101274.4227,101327.7672,101188.407,101153.6539,101186.007,101361.0785,101196.2461,101121.9426,101113.9426
9/7/2015,101439.1305,101438.0742,101424.9867,101404.0594,101427.3223,101434.8426,101419.6746,101378.9387,101427.6098,101438.4574,101444.9863,101417.1781,101429.6266,101415.1301,101395.2906,101391.5465,101400.9223,101372.5699,101353.7238,101345.6262,101342.0434,101334.2348,101257.5941,101255.1621,101242.6816,101220.7941,101204.9547,101195.9941,101233.4992,101094.9395,101058.2992,101090.2977,101254.1387,101088.634,101013.1781,101017.1148
9/8/2015,101479.6261,101486.0249,101471.043,101444.3963,101466.3008,101472.2354,101455.6254,101414.6065,101459.669,101470.4034,101479.5092,101452.5128,101449.8942,101438.5785,101425.4279,101426.9126,101418.5344,101391.6548,101380.9776,101380.7457,101358.7234,101350.5785,101282.0692,101287.6545,101254.6076,101231.9744,101223.0437,101225.1378,101238.5195,101098.9996,101066.767,101113.0795,101252.7745,101089.7486,101024.8178,101039.8576
9/9/2015,101574.2269,101568.7273,101549.3832,101521.5724,101568.5835,101565.4709,101537.3398,101489.1357,101561.282,101558.663,101552.1474,101517.7031,101551.5067,101524.3363,101493.9357,101486.5469,101515.9872,101477.1793,101452.4233,101440.0884,101451.1143,101433.6879,101354.1829,101351.2156,101347.0273,101321.979,101306.8224,101299.1722,101342.9542,101204.2486,101168.4084,101201.2525,101366.604,101204.1317,101134.9538,101133.7315
9/10/2015,101562.1471,101557.9178,101539.3849,101510.141,101542.641,101545.7857,101523.7755,101477.3896,101535.1563,101538.2728,101534.9901,101504.8533,101531.7612,101506.7456,101475.3852,101468.8747,101491.5248,101451.8169,101428.3594,101420.9569,101416.5044,101393.3818,101320.5615,101325.9317,101310.321,101279.9351,101268.749,101260.4022,101314.2456,101174.1118,101135.9355,101157.9728,101342.3764,101176.8118,101100.5408,101081.6474
9/11/2015,101516.6394,101515.6624,101500.5037,101477.734,101507.2076,101508.8573,101487.199,101444.2175,101497.271,101501.6164,101503.7039,101473.1867,101483.6953,101465.3047,101444.8914,101442.2299,101446.1036,101411.8479,101397.7336,101397.0942,101379.3084,101360.0748,101292.741,101301.3972,101275.3927,101247.5362,101239.148,101235.6793,101275.6287,101136.1764,101100.5041,101130.3146,101301.9025,101137.8931,101064.933,101057.0169
9/12/2015,101382.859,101382.3061,101364.9386,101339.1932,101369.6225,101369.4478,101345.5629,101301.6655,101363.1062,101364.2695,101361.0114,101328.517,101355.9496,101332.0369,101303.4407,101297.1864,101310.3647,101271.6729,101252.5025,101251.0763,101231.2947,101205.3743,101138.8441,101151.9929,101123.5717,101088.3707,101082.3494,101080.4883,101126.3345,100983.4407,100946.6989,100973.2592,101152.0227,100987.6289,100913.9126,100902.1598
9/13/2015,101409.2411,101400.777,101379.3359,101350.1573,101400.31,101394.7543,101365.256,101316.9656,101391.7006,101387.772,101380.8189,101346.0554,101380.2379,101352.7756,101322.6953,101315.1037,101345.9972,101306.521,101281.7649,101268.9659,101286.7393,101264.8345,101184.6598,101180.7326,101189.6612,101158.4197,101141.5767,101132.0341,101188.6747,101046.7401,101008.9794,101038.5352,101212.6158,101047.6701,100972.4411,100961.5018
9/14/2015,101716.3468,101710.7255,101687.8808,101647.3665,101717.1817,101719.0465,101691.4426,101631.0598,101712.5628,101713.4246,101709.9185,101672.4647,101705.6617,101681.035,101652.569,101645.1399,101677.5296,101638.2942,101613.1957,101599.0041,101628.0547,101601.7857,101519.0598,101512.7989,101545.3835,101510.7116,101491.3176,101475.4015,101562.803,101420.6107,101380.5985,101398.127,101602.0095,101436.2503,101359.7833,101336.6596
9/15/2015,101876.3295,101876.7958,101858.9922,101830.8026,101877.6104,101878.0462,101857.6822,101812.5341,101881.2756,101889.3047,101897.9155,101865.3043,101877.9592,101867.3988,101855.9954,101853.2319,101854.6868,101827.8935,101815.1804,101810.6424,101808.6062,101796.7074,101722.6715,101721.8576,101721.5373,101695.5309,101681.5952,101675.5444,101722.5259,101582.8903,101547.864,101582.6282,101750.5408,101587.0206,101517.3196,101521.6246
9/16/2015,101877.4766,101886.5973,101882.3723,101872.8691,101878.3723,101892.293,101883.0766,101851.8762,101892.6766,101908.0695,101918.2137,101895.3016,101909.4129,101898.2449,101878.8855,101874.7246,101884.5492,101859.0133,101838.0203,101827.5895,101828.0039,101821.7977,101742.4371,101739.2047,101737.7012,101717.7977,101703.4285,101695.0129,101744.7406,101608.677,101574.0215,101605.125,101780.7414,101617.573,101547.6207,101545.7
9/17/2015,101388.369,101395.3486,101383.372,101360.3013,101384.5603,101393.734,101378.83,101336.5294,101388.3393,101400.3467,101408.8798,101379.1358,101391.356,101378.8914,101361.8248,101357.8631,101365.4818,101334.7009,101318.5182,101313.3062,101312.8802,101293.6797,101220.0182,101222.3352,101226.3884,101193.6566,101180.7958,101173.6347,101234.8605,101092.5982,101055.5696,101083.6079,101266.7385,101103.2039,101030.5789,101024.7284
9/18/2015,100982.6183,100980.699,100959.6704,100923.6161,100982.4959,100983.4717,100959.2742,100905.1179,100980.0275,100984.3854,100987.1592,100951.2887,100972.6529,100955.0368,100935.8981,100930.5644,100948.2411,100915.814,100897.0714,100887.045,100898.5342,100885.6135,100806.2228,100800.4319,100805.6737,100784.3709,100767.0915,100755.9673,100808.2645,100671.7608,100635.5867,100665.2392,100839.6856,100675.2054,100601.3307,100593.2846
9/19/2015,100954.9769,100942.6719,100919.9233,100892.0234,100954.7436,100944.0678,100912.1264,100865.7262,100948.5483,100942.9918,100937.6104,100903.9805,100934.4979,100909.4499,100885.1875,100879.0792,100905.6399,100866.4531,100845.3622,100834.3374,100853.0721,100831.1662,100751.6037,100746.919,100757.799,100728.2429,100710.6722,100700.4027,100757.4499,100616.2429,100578.57,100608.2134,100782.788,100618.076,100544.272,100536.3885
9/20/2015,101237.5134,101235.5621,101219.4706,101195.6083,101230.4732,101232.0885,101210.9066,101168.667,101229.253,101233.9475,101235.471,101206.0618,101226.5104,101207.5554,101184.7894,101180.035,101195.4256,101159.6462,101140.6901,101134.0469,101136.9728,101113.596,101039.6317,101042.0387,101043.045,101005.346,100991.388,100984.8653,101039.8434,100894.1388,100855.7374,100885.3605,101059.2262,100894.3196,100820.567,100812.7347
9/21/2015,101306.0765,101309.4128,101292.9063,101260.5029,101305.0662,101311.6694,101288.3598,101233.6221,101298.4642,101302.2381,101300.6209,101264.5448,101290.4137,101267.3746,101239.9215,101233.6558,101260.132,101224.6303,101200.6123,101187.1727,101205.0247,101188.5868,101107.2397,101100.9067,101111.4165,101084.9404,101067.1217,101056.41,101112.0563,100973.3446,100936.359,100965.8331,101139.3742,100975.5674,100902.3376,100894.4556
9/22/2015,101315.462,101318.8665,101303.5071,101275.5497,101306.4155,101313.0778,101294.1982,101247.739,101303.4489,101310.9826,101314.0078,101282.8512,101300.7134,101282.619,101259.7827,101255.2447,101271.8842,101238.5462,101218.3583,101209.1055,101213.2081,101198.9244,101122.0366,101120.7575,101115.8704,101092.7418,101079.7088,101073.9794,101117.7901,100980.8878,100946.706,100981.2955,101147.4627,100983.8558,100910.5756,100907.7248
9/23/2015,101363.3604,101357.4833,101339.1566,101313.6428,101362.9815,101360.5373,101337.0032,101292.9315,101362.1094,101365.7447,101368.945,101338.1953,101355.1271,101338.8075,101321.5561,101318.1239,101326.9961,101296.6541,101280.3924,101273.4986,101276.4368,101261.7464,101185.9354,101184.799,101187.331,101161.4109,101147.5927,101140.3203,101193.6438,101054.7347,101019.4766,101051.0977,101226.4286,101061.2511,100987.4467,100980.7844
9/24/2015,101342.8849,101344.0494,101328.5732,101303.9325,101338.9577,101342.4208,101324.8203,101285.3441,101340.6456,101350.3608,101359.3512,101334.3913,101337.853,101326.9734,101313.9112,101315.3068,101306.696,101278.3331,101267.4237,101268.3246,101249.5327,101231.6129,101164.6165,101174.5945,101158.9428,101127.6417,101121.8523,101123.8026,101166.8271,101025.3001,100992.631,101030.7976,101198.7106,101033.5327,100959.9325,100957.1403
9/25/2015,101298.4151,101297.6369,101281.0523,101256.0082,101288.732,101289.9012,101269.2819,101227.7931,101283.9181,101289.8451,101293.9918,101265.7486,101275.9035,101259.7096,101241.5673,101240.3145,101246.1583,101213.6301,101198.2697,101193.7894,101189.5591,101172.7252,101100.1264,101103.5221,101095.8692,101071.912,101062.3937,101058.8601,101107.5571,100971.0136,100938.0119,100971.2086,101145.7894,100982.2004,100910.3529,100907.2079
9/26/2015,101266.2834,101264.3629,101248.6538,101225.6726,101259.2433,101261.9492,101246.9084,101207.1413,101256.5664,101270.4719,101286.4727,101259.3594,101246.734,101243.7965,101242.4002,101245.8903,101227.505,101207.1413,101202.2837,101203.1563,101188.6403,101183.4609,101113.9048,101113.8178,101104.3345,101086.3267,101072.3924,101063.3441,101108.0866,100973.6286,100938.7777,100968.3924,101141.7443,100976.7425,100902.0359,100894.7344
9/27/2015,101355.4844,101351.8577,101333.0576,101304.8978,101342.9769,101343.9111,101324.5778,101280.7643,101338.0176,101346.417,101354.3109,101324.7907,101329.2708,101317.4046,101304.5514,101303.9639,101299.0837,101273.4837,101261.7243,101259.4307,101246.3109,101236.6042,101165.6979,101168.4434,101153.431,101129.1644,101117.8577,101114.8441,101150.0439,101011.431,100977.4574,101014.9242,101174.9512,101012.6312,100945.1377,100948.3646
9/28/2015,101214.8346,101219.0652,101210.912,101197.8896,101193.5761,101205.319,101195.5245,101165.4443,101194.4392,101208.6855,101216.589,101196.5815,101201.34,101187.7323,101166.501,101164.5547,101168.6165,101140.93,101122.1185,101115.8862,101104.2266,101093.6807,101020.5262,101022.8913,101006.3903,100980.234,100966.9881,100959.1141,101002.1603,100862.6406,100825.215,100853.375,101025.34,100860.9429,100790.2653,100786.0075
9/29/2015,101066.8847,101074.718,101061.7954,101034.1217,101037.4747,101053.0175,101042.2288,100996.2102,101030.8612,101046.0383,101053.0175,101021.8404,101032.7206,101017.3292,100993.0707,100988.2857,100992.9799,100961.8642,100944.1563,100942.1458,100916.6667,100902.3739,100834.4126,100845.6272,100810.0007,100784.0346,100779.7076,100781.7485,100810.2437,100671.516,100638.8467,100676.3021,100837.4907,100673.1629,100601.391,100601.3612
9/30/2015,100898.989,100891.745,100867.2496,100829.2873,100893.956,100887.6719,100851.2795,100794.348,100880.2244,100868.8501,100851.5994,100814.1598,100864.3121,100825.5629,100782.8576,100772.1229,100824.3121,100776.3125,100742.6545,100723.0188,100755.5412,100730.261,100644.3267,100635.8327,100649.0685,100620.7344,100600.2834,100584.429,100649.0685,100509.4908,100469.4901,100490.2315,100674.9016,100509.8683,100433.0391,100414.9453
10/1/2015,100584.4013,100566.946,100542.6839,100515.1072,100578.9038,100566.3945,100531.0185,100483.1062,100575.7315,100564.2116,100548.4741,100512.0813,100571.1935,100535.1797,100494.5685,100479.5291,100527.6452,100478.8885,100448.3722,100435.3675,100453.1424,100416.8082,100339.3104,100340.7653,100348.7358,100301.0558,100283.543,100270.7145,100341.7539,100191.2951,100147.0479,100164.0959,100353.6516,100188.473,100110.8888,100090.4666
10/2/2015,100243.6793,100238.529,100214.4821,100173.3709,100240.327,100239.3519,100210.6734,100152.0978,100234.17,100233.0432,100227.7098,100190.3158,100225.8199,100199.824,100170.385,100161.7589,100193.6983,100156.3348,100130.9483,100116.7459,100135.458,100118.1469,100036.7147,100030.5904,100040.2504,100016.6615,99999.22917,99986.12388,100047.4728,99911.64137,99874.67299,99898.65885,100081.4844,99917.79836,99841.75967,99826.76563
10/3/2015,100248.3257,100229.4596,100198.9895,100159.7826,100251.0795,100232.5761,100189.8064,100133.375,100242.2038,100225.3407,100207.3363,100167.7137,100225.035,100187.552,100149.5985,100137.2435,100182.9891,100136.7704,100107.4137,100092.1936,100115.8454,100088.2979,100006.4334,100001.5924,100010.6063,99975.18376,99954.92697,99939.62262,100003.623,99858.70448,99816.29688,99836.3322,100020.7368,99855.64266,99779.90082,99762.03668
10/4/2015,100639.574,100625.372,100600.9911,100569.1443,100633.0826,100622.9955,100588.0089,100535.1935,100622.2645,100612.8158,100599.955,100561.708,100607.8482,100574.3858,100538.3017,100527.6358,100566.1246,100522.7277,100494.8724,100481.3419,100495.5435,100472.9606,100392.0469,100389.4877,100385.2195,100353.4643,100337.0368,100328.8389,100373.09,100227.8411,100189.0446,100221.7768,100387.6577,100220.2831,100145.7682,100140.862
10/5/2015,100839.5441,100823.0961,100795.2559,100758.873,100833.4957,100821.2402,100787.8957,100736.6637,100822.9992,100817.6238,100813.0168,100779.7039,100804.4402,100780.3438,100757.2078,100753.7523,100762.232,100721.6883,100707.0645,100707.7684,100694.0078,100662.2961,100596.184,100608.3441,100591.1918,100549.7203,100541.4637,100538.3918,100592.3758,100443.7684,100404.8234,100431.4789,100614.9359,100446.6156,100369.752,100357.6242
10/6/2015,101273.3338,101257.0419,101230.9762,101196.7077,101285.2603,101271.8494,101233.5075,101176.8384,101280.1406,101269.3189,101258.5842,101218.3228,101264.489,101234.2362,101204.3004,101193.5369,101228.1548,101189.3473,101164.0099,101150.0458,101167.1222,101151.1811,101068.1254,101060.9112,101065.5082,101044.8526,101025.4492,101008.5483,101070.2489,100933.0266,100893.7557,100913.3906,101103.995,100937.0721,100860.0671,100845.609
